CO_CURSO,n_notas,area,NT_GER,NT_FG,NT_CE,NT_OBJ_FG,NT_DIS_FG,NT_OBJ_CE,NT_DIS_CE,tx_presenca,ODP,OPORT,INFRA,n_qe,Cluster_ID,PCA_X,PCA_Y
303222,50,A11,46.426,45.64,46.674,54.0,33.1,49.053999999999995,33.166,0.625,4.754819347319348,4.499210486483214,4.895702479338842,55,1,-1.7450034789213869,1.6998972249396513
303410,34,A29,40.35294117647059,33.411764705882355,42.65294117647059,41.1764705882353,21.764705882352942,44.891176470588235,29.897058823529413,0.6071428571428571,4.915548780487804,4.696784516296711,4.510020941118502,41,0,-1.7917078114016776,0.16003404524427728
303662,20,A29,46.06,34.58,49.855000000000004,40.0,26.45,52.90500000000001,32.585,0.9090909090909091,4.603219696969696,4.651814851814851,4.7541322314049586,22,0,-1.4056071273477204,0.6814360156317548
304850,35,A11,36.12571428571429,29.788571428571426,38.21714285714285,37.857142857142854,17.685714285714287,41.91142857142857,17.25142857142857,0.8536585365853658,5.3887820512820515,5.006346502500349,5.646542346542347,39,2,1.1292198551729964,-1.025622933186201
305223,21,A29,40.94285714285714,32.82857142857143,43.62857142857143,42.857142857142854,17.785714285714285,46.11904761904762,29.523809523809526,0.6,4.965476190476191,4.673575498575499,4.995941558441559,24,0,-1.1461412359513705,0.07045381623035148
305481,40,A11,44.71,43.8175,44.989999999999995,50.9375,33.1375,47.1425,32.7525,1.0,4.8496875,4.421088494838495,4.781818181818182,40,1,-1.2534019917520967,1.207055864342539
305497,37,A29,41.75135135135135,29.98108108108108,45.66486486486486,36.82432432432432,19.716216216216218,47.08108108108108,37.66216216216216,0.8604651162790697,4.6480263157894735,4.377419072155914,4.590530303030303,38,0,-2.1019775701224668,-0.04619241423806096
305838,86,A29,36.413953488372094,27.988372093023255,39.20116279069768,35.174418604651166,17.209302325581394,42.104651162790695,22.73139534883721,0.8349514563106796,5.096366041366041,4.79276159026159,5.1321071829405165,90,0,-0.28765566084063265,-0.9603254189765779
306061,50,A10,33.704,39.198,31.86,40.75,36.87,34.6,16.266,0.8064516129032258,5.3216017316017314,5.025501064591974,5.357061524334251,55,2,0.5139836054252989,-0.4491289300124898
306584,24,A29,34.9,28.816666666666666,36.9125,38.541666666666664,14.229166666666666,39.9125,19.866666666666667,0.75,5.286139455782313,5.040940012368584,5.340512265512266,28,2,0.44604175761997295,-1.1021245331030711
307490,59,A11,44.320338983050846,40.347457627118644,45.632203389830515,51.059322033898304,24.279661016949152,47.622033898305084,34.37457627118644,0.9672131147540983,5.335593220338983,5.2745196374506715,5.4761083743842365,59,2,1.5647530269436511,0.6197875989011489
307505,44,A15,43.05681818181818,36.820454545454545,45.12045454545454,44.60227272727273,25.147727272727273,48.070454545454545,28.40909090909091,0.88,5.413295038295039,5.251405665042029,5.477695789059426,44,2,1.494061717904865,0.24846243168075471
307827,23,A26,31.930434782608696,29.1,32.84782608695652,38.58695652173913,14.869565217391305,30.847826086956523,44.13913043478261,0.8518518518518519,5.259615384615384,4.646075105450105,4.788089225589226,24,0,-0.7565561835460496,-1.281626959686046
307946,291,A29,41.49793814432989,33.80927835051546,44.049828178694156,38.53092783505155,26.72680412371134,46.68041237113402,29.13814432989691,0.6995192307692307,4.896185781888123,4.666458003163689,4.81518175987873,299,0,-1.3105775353415938,0.20317777189064662
308589,90,A11,32.77333333333333,30.682222222222222,33.45,34.72222222222222,24.622222222222224,36.66555555555556,15.183333333333334,0.967741935483871,5.246012544802867,4.763575611962709,5.186629738242641,93,2,0.09273186844589647,-1.2248993156088561
308665,27,A29,41.1925925925926,29.64074074074074,45.03703703703704,39.351851851851855,15.074074074074074,48.14074074074074,27.47037037037037,0.9310344827586207,5.258825944170772,4.898313755210307,5.346081504702195,29,2,0.6498610682127025,-0.45323598316830416
308766,23,A22,39.25217391304348,37.660869565217396,39.76086956521739,44.56521739130435,27.304347826086957,43.09130434782609,20.943478260869565,0.7931034482758621,5.3396739130434785,5.188174868609651,4.820707070707071,23,2,0.2382755386475898,0.11669419834931911
309728,20,A10,26.725,33.835,24.345,36.875,29.275,26.25,13.5,0.8,5.2897727272727275,5.30595238095238,5.449586776859504,22,2,0.8423329030455751,-1.6421850782599012
309837,33,A11,40.52121212121212,35.11212121212122,42.31212121212121,42.04545454545455,24.71212121212121,44.869696969696975,27.77878787878788,0.9428571428571428,5.882575757575758,5.863908313908314,5.884358738904194,33,2,3.6792328964884415,-0.38636565413065693
309956,28,A29,30.20357142857143,27.282142857142855,31.157142857142855,29.910714285714285,23.339285714285715,32.525,23.392857142857142,0.9333333333333333,5.196527777777778,5.120286935286936,5.248787878787879,30,2,0.516083426914178,-1.7867121067967184
310162,50,A29,35.406,27.232,38.124,33.5,17.83,41.681999999999995,17.924,0.9615384615384616,5.368666666666667,5.263702963702964,5.521042053184909,50,2,1.5002747882451457,-1.3515381011896603
310495,21,A15,37.51904761904762,32.885714285714286,39.042857142857144,42.857142857142854,17.928571428571427,42.48571428571429,19.523809523809526,0.65625,5.2734375,5.253744866244866,5.42717803030303,24,2,0.730274786668184,-0.4999357279867114
310610,29,A11,43.4448275862069,38.66206896551724,45.02413793103448,41.37931034482759,34.58620689655172,47.782758620689656,29.420689655172417,0.7435897435897436,5.099637862137862,4.733911543002452,4.893755739210285,33,1,-0.7027457214310365,0.7176167364329227
310863,45,A15,43.388888888888886,35.775555555555556,45.91111111111111,44.166666666666664,23.18888888888889,49.48222222222222,25.666666666666668,0.75,5.296966575091575,5.005205211455211,5.257340576090576,52,1,0.4740783457792643,0.3536394481120597
311171,22,A10,35.84090909090909,36.654545454545456,35.550000000000004,46.59090909090909,21.75,35.68181818181818,34.76363636363636,0.88,5.218799603174603,4.7857385669885675,4.636605639730639,24,0,-0.6979762715224226,-0.2700463062691015
311300,50,A29,46.656000000000006,38.967999999999996,49.20399999999999,44.0,31.42,50.418,42.303999999999995,0.6329113924050633,4.998809523809524,4.746537391180248,4.9054473304473305,56,1,-0.9381275348557893,1.1426180180014978
311301,48,A15,42.052083333333336,37.768750000000004,43.46875,48.177083333333336,22.15625,45.75416666666666,30.520833333333332,0.3333333333333333,5.216044446624804,4.736117518844791,4.590928112291748,56,0,-1.6100438074280226,0.7638293996959784
311303,50,A22,42.614,42.848,42.52,45.5,38.87,46.18,21.796,0.6493506493506493,5.1276468414626315,4.514719344982503,4.6593940659730135,57,1,-1.4693943900699,1.0761205098208317
311310,49,A11,49.820408163265306,47.88979591836735,50.45102040816327,50.0,44.724489795918366,52.385714285714286,39.49387755102041,0.8305084745762712,5.12026055705301,4.8705980602207015,4.906294072803507,53,1,-0.20269057321679984,2.0460523484192232
311321,87,A01,51.50344827586207,44.685057471264365,53.765517241379314,49.42528735632184,37.57471264367816,57.825287356321844,30.75287356321839,0.41626794258373206,5.2676759620308005,4.825336401949305,4.522233985820942,93,1,-1.1542446111276206,2.2545697787896812
311322,75,A26,41.778666666666666,40.94933333333333,42.04,48.666666666666664,29.373333333333335,39.24,57.842666666666666,0.43352601156069365,5.179385964912281,4.599661413148255,4.610622674109516,76,0,-1.6974469564176027,0.9463366509139375
311426,41,A11,48.28536585365854,44.890243902439025,49.39756097560976,51.52439024390244,34.9390243902439,51.44878048780488,37.76341463414634,0.9761904761904762,5.272865853658536,5.024908424908425,4.954545454545454,41,1,0.5444741481140468,1.5318240249598911
311429,44,A22,39.425000000000004,40.752272727272725,38.961363636363636,44.03409090909091,35.82954545454545,42.16136363636363,20.83409090909091,0.8148148148148148,5.42331560283688,4.9423799604650664,5.048613797549968,47,1,0.3115527018722541,0.33143723600143743
311430,127,A20,49.90393700787402,40.750393700787406,52.93858267716535,46.35826771653543,32.338582677165356,56.25984251968504,34.11417322834646,0.9407407407407408,5.537964004499438,5.269802376101588,5.184370703662042,127,1,1.598524205229512,1.2909512652286896
311450,25,A26,34.532,32.708,35.12,41.5,19.52,33.512,44.196000000000005,0.3968253968253968,5.387931034482759,4.931303753717547,4.739115290839429,29,0,-0.9194553856461628,-0.5257383030509484
311593,37,A11,46.494594594594595,45.18648648648648,46.913513513513514,45.608108108108105,44.554054054054056,48.394594594594594,38.556756756756755,0.8809523809523809,5.178739316239316,4.872998369152215,4.921924371924372,39,1,-0.06956362156832423,1.449097209983861
311717,48,A29,45.09791666666666,30.3125,50.00208333333333,36.458333333333336,21.09375,52.84583333333333,33.887499999999996,0.9411764705882353,5.661601307189542,5.690963285080932,5.7976827094474155,51,2,3.103827659365713,-0.22108135295975329
312327,27,A30,57.6925925925926,43.270370370370365,62.492592592592594,51.388888888888886,31.09259259259259,66.27777777777777,41.048148148148144,0.9,5.575820707070707,5.401539016539017,5.598013468013468,30,1,2.463238211483888,2.2192968738664387
312332,73,A12,52.42876712328767,45.33835616438356,54.76438356164383,50.513698630136986,37.57534246575342,58.42465753424658,33.88493150684931,0.9125,5.4265295358649785,5.220132047980149,5.513067382687636,79,1,1.7457977201339006,1.8748818737071484
312333,60,A24,50.88666666666666,37.615,55.295,43.958333333333336,28.1,59.03,34.085,0.8955223880597015,5.041731350659922,4.876946994804138,5.286456400742115,63,1,0.3377874798916268,1.2453164287632805
312334,31,A23,38.28064516129032,36.26129032258064,38.9483870967742,48.79032258064516,17.467741935483872,41.78709677419355,22.9,0.9393939393939394,4.771484375,4.733521686646687,5.037997159090909,32,0,-0.8157664690066991,-0.10522239381472406
312335,31,A28,46.97096774193548,46.70322580645161,47.0516129032258,48.38709677419355,44.17741935483871,49.354838709677416,33.9741935483871,0.9393939393939394,5.471590909090909,5.370098083734447,5.671625344352617,33,1,2.1414661023137334,1.3425571193446282
312555,58,A10,45.46551724137931,51.34655172413793,43.48793103448276,59.69827586206897,38.81896551724138,43.793103448275865,41.67068965517242,0.6987951807228916,4.829823481116584,4.765220985910641,4.7340778474399166,58,1,-1.362324049819615,2.0081515853370675
312558,80,A26,44.1275,45.552499999999995,43.636250000000004,56.25,29.50625,43.1575,46.3125,0.5882352941176471,4.932763157894737,4.425021236073868,4.54801929065087,95,0,-2.1214691362569065,1.5333076438605395
312562,44,A29,48.970454545454544,37.93181818181818,52.63409090909091,48.86363636363637,21.53409090909091,54.9,39.81136363636364,0.6197183098591549,4.507410106899903,4.31958211856171,4.2244588744588745,49,0,-3.129629061103054,1.5576253847931538
312578,27,A15,56.42962962962962,44.974074074074075,60.24074074074074,52.31481481481482,33.96296296296296,61.10740740740741,55.370370370370374,0.48214285714285715,5.3347495894909684,5.002408989477955,4.605121411155894,29,1,-0.46141152496993487,2.717060328893793
312588,102,A11,55.15,52.01862745098039,56.17843137254902,58.700980392156865,41.995098039215684,57.937254901960785,46.227450980392156,0.5284974093264249,4.951679748822606,4.836059760345475,4.759595959595959,105,1,-1.0984066263143168,3.1370918328730424
312686,24,A26,45.94166666666666,41.583333333333336,47.38333333333333,47.916666666666664,32.083333333333336,46.61666666666667,51.73333333333333,0.6,5.412840909090908,4.968207348207348,5.105305435305436,30,1,0.19165646207406334,1.1768125775283607
312689,105,A22,49.28952380952381,49.72190476190477,49.126666666666665,55.0,41.804761904761904,53.589523809523804,23.837142857142858,0.5023923444976076,5.392562024809924,5.03227323563458,5.276086495204142,119,1,0.33895879670255297,2.1734577711471323
312705,30,A01,56.14,43.973333333333336,60.169999999999995,52.5,31.183333333333334,63.92333333333333,38.88666666666666,0.44776119402985076,5.376644736842105,5.061435056171899,4.9939992025518345,38,1,0.10871483254200814,2.5292192024768836
312812,72,A11,51.30555555555556,45.355555555555554,53.27222222222222,54.513888888888886,31.618055555555557,55.287499999999994,41.827777777777776,0.6101694915254238,4.806314572179956,4.457156091771476,4.653418803418804,78,1,-1.9332179028553211,2.247737177598467
312817,44,A01,55.165909090909096,45.13636363636363,58.47954545454545,53.40909090909091,32.72727272727273,60.972727272727276,44.32272727272727,0.27848101265822783,5.188180272108844,4.828018240263138,4.9811379097093385,49,1,-0.8572343634110685,2.6519854396404816
312818,90,A22,43.23,41.388888888888886,43.82666666666667,48.611111111111114,30.555555555555557,48.48777777777777,17.372222222222224,0.3829787234042553,5.283446428571429,4.722362692862693,4.559511904761904,100,1,-1.4709899743740924,1.1456154486347838
312916,22,A11,50.17727272727273,46.095454545454544,51.51363636363636,53.97727272727273,34.27272727272727,54.10909090909092,36.81818181818182,0.6111111111111112,4.952403846153846,4.782783882783883,4.449106449106449,26,1,-1.5068875057280833,2.1814492990839347
312945,91,A11,57.01868131868132,55.60549450549451,57.472527472527474,60.85164835164835,47.73626373626374,59.17692307692308,47.83626373626374,0.8053097345132744,5.323490276063805,5.082766903063932,5.351697669766977,102,1,1.0624486652946166,3.2766498618987203
312949,70,A26,51.42428571428571,45.98714285714286,53.22142857142857,54.82142857142857,32.73571428571429,51.42714285714286,63.401428571428575,0.8860759493670886,5.286677631578947,4.851823176823177,4.854332801701223,76,1,0.10487399774643255,2.0308526317379774
312952,36,A29,55.13333333333333,47.19166666666667,57.763888888888886,56.59722222222222,33.083333333333336,61.25833333333334,37.958333333333336,0.6666666666666666,5.165206916099773,5.0837055801341515,5.220917508417508,42,1,0.4211818193467498,2.537138480851295
312962,48,A15,60.36875,49.010416666666664,64.14791666666666,57.552083333333336,36.197916666666664,66.89999999999999,48.541666666666664,0.7741935483870968,5.371560846560846,4.970153971542861,5.004133263855486,54,1,0.6034682598783118,3.209453940682407
312965,49,A22,51.59183673469388,44.695918367346934,53.87755102040816,52.295918367346935,33.295918367346935,58.61836734693878,26.973469387755102,0.7903225806451613,5.251470588235294,4.861509732097968,5.23909595959596,51,1,0.38691066596734885,1.9157963154442266
312967,34,A01,65.30588235294118,52.17352941176471,69.67058823529412,62.86764705882353,36.13235294117647,72.13235294117646,55.63823529411765,0.8292682926829268,5.27804054054054,4.914452214452214,4.682722982722983,37,1,0.17461394429736887,4.032514338450802
312975,28,A10,48.949999999999996,45.853571428571435,49.964285714285715,57.589285714285715,28.25,50.535714285714285,46.66428571428571,1.0,5.192261904761905,5.255847129061415,5.452829313543599,28,1,1.4233648766706872,1.5427103913804874
313086,40,A11,51.75750000000001,48.285000000000004,52.902499999999996,51.25,43.8375,54.4,44.4125,0.6349206349206349,5.042844202898551,4.865416105633497,5.303162055335968,46,1,-0.1277623218102194,2.3032053323730937
313087,45,A26,45.89777777777778,42.99777777777778,46.85333333333334,51.388888888888886,30.41111111111111,44.54888888888889,59.89333333333333,0.6923076923076923,5.181162464985994,4.473151902563667,4.994191919191919,51,1,-0.8866038770763275,1.335958822183068
313092,81,A29,48.5395061728395,39.97283950617284,51.376543209876544,46.60493827160494,30.02469135802469,55.1,30.282716049382717,0.6428571428571429,4.9503408628408625,4.707341010637714,5.188559508124725,92,1,-0.6667447284687753,1.3613836624624416
313099,32,A22,50.10625,49.865625,50.171875,53.515625,44.390625,54.834375,23.753125,0.7272727272727273,5.095112781954888,4.783365508365509,5.103494403494404,38,1,-0.3045383168305019,2.252143564007376
313100,29,A01,58.710344827586205,43.806896551724144,63.66896551724138,51.724137931034484,31.93103448275862,66.12068965517241,49.70344827586207,0.29591836734693877,5.433220720720721,5.02000762000762,5.4436459186459185,37,1,0.49477591000763166,2.7645712232453734
313106,27,A10,40.38148148148148,44.65555555555556,38.951851851851856,50.46296296296296,35.94444444444444,40.0,32.9,0.9642857142857143,4.948258377425044,4.9028243361576695,5.405349794238684,27,1,0.20969635444556436,0.6429805014501503
313274,27,A22,47.48148148148148,40.111111111111114,49.91851851851852,45.370370370370374,32.22222222222222,55.388888888888886,18.951851851851853,0.36486486486486486,5.203823953823954,4.8317112180748545,4.679767370676461,33,1,-1.2092961001661404,1.472441267025368
313278,28,A10,36.22857142857143,46.44642857142857,32.79642857142857,54.017857142857146,35.089285714285715,32.67857142857143,33.39642857142857,0.6511627906976745,4.923021708683473,4.596059332824039,4.277941176470588,34,0,-2.3021648857841215,0.7846872173143937
313283,36,A11,52.8,49.36388888888889,53.92777777777778,54.513888888888886,41.638888888888886,55.41944444444445,45.46666666666667,0.375,5.453668831168832,5.227945387945389,5.0862258953168045,55,1,0.35898995282582263,2.593477330497367
313399,38,A11,49.402631578947364,48.97105263157895,49.53421052631579,52.30263157894737,43.973684210526315,51.5,38.373684210526314,0.7755102040816326,4.713647959183673,4.27613788328074,4.188973063973064,42,1,-2.6994470330513374,2.376875375249761
313404,23,A10,37.004347826086956,38.64782608695652,36.43478260869565,47.28260869565217,25.695652173913043,38.47826086956522,24.717391304347824,0.8214285714285714,5.082749368686868,4.999205142683404,4.737542087542088,24,0,-0.5515268236804783,0.010074138978340346
313974,51,A11,48.023529411764706,45.482352941176465,48.856862745098034,53.92156862745098,32.8235294117647,52.660784313725486,27.28627450980392,0.7846153846153846,4.879669540229885,4.566685613237337,5.044551425585909,58,1,-0.9616112110397658,1.720213334383062
313976,59,A22,48.11355932203389,45.48813559322034,48.96440677966102,53.813559322033896,33.0,53.55084745762712,22.96779661016949,0.7468354430379747,5.179193319118693,4.902629211584435,5.194715814865068,67,1,0.1211939311568654,1.6481603676437762
313982,21,A26,39.51904761904762,37.576190476190476,40.15238095238095,50.595238095238095,18.047619047619047,39.92857142857143,41.42857142857143,0.7,5.002604166666667,4.487180874680875,4.462364718614719,24,0,-1.9080868601451286,0.3726982692923503
314089,44,A11,50.12045454545455,43.90681818181818,52.179545454545455,48.01136363636363,37.75,55.52272727272727,33.252272727272725,0.8979591836734694,5.24095744680851,4.88282214239661,5.061100365355684,47,1,0.33339158093947513,1.6824995798228168
314102,22,A22,39.70909090909091,36.4,40.78636363636363,46.59090909090909,21.113636363636363,44.82727272727273,17.954545454545453,0.8461538461538461,5.386257763975155,4.964487686226817,5.38572683355292,23,2,0.7821132370739544,-0.06731607450228938
314110,21,A15,51.08571428571428,41.46666666666666,54.280952380952385,52.38095238095238,25.095238095238095,59.333333333333336,25.714285714285715,0.5121951219512195,5.454011387163561,5.327696216826651,5.448767174854131,23,1,1.181932394856104,1.6366876066885283
314111,20,A22,33.8,33.565,33.85,36.875,28.6,36.825,16.985,0.6060606060606061,5.083493589743589,4.5780379876533726,4.955856643356643,26,0,-1.315469366418236,-0.6199843160639307
314112,29,A20,56.43793103448276,45.90344827586207,59.94137931034483,50.0,39.758620689655174,61.59310344827586,50.56551724137931,0.7837837837837838,5.120295698924731,4.654566938437906,4.865623981753013,31,1,-0.4831712724674356,2.639198879648825
314118,38,A10,33.88421052631579,37.544736842105266,32.63947368421052,42.43421052631579,30.210526315789473,34.078947368421055,24.389473684210525,0.9743589743589743,4.906578947368421,4.827065478381268,5.045534290271132,38,0,-0.5107947067306902,-0.5115506669312634
314218,36,A11,53.81111111111111,49.144444444444446,55.349999999999994,55.55555555555556,39.52777777777778,57.80833333333333,41.43611111111111,0.9230769230769231,5.481704260651629,5.158663704716337,5.232775119617225,38,1,1.4280018990948646,2.3742501932080855
314221,41,A26,47.99756097560976,43.482926829268294,49.482926829268294,54.8780487804878,26.390243902439025,49.59024390243903,48.860975609756096,0.5061728395061729,5.13221257908758,4.8071057730148645,5.020460418134837,44,1,-0.704454029200547,1.6550655340194131
314230,42,A22,42.67857142857143,40.94047619047619,43.24285714285715,50.29761904761905,26.904761904761905,47.614285714285714,18.52857142857143,0.5833333333333334,4.887929125138427,4.449825884709606,4.733168898285177,43,0,-1.9464425740485305,0.9850728672861174
314231,30,A01,55.52333333333333,43.583333333333336,59.483333333333334,52.916666666666664,29.583333333333332,62.75666666666667,40.836666666666666,0.5660377358490566,5.387929894179894,4.948717948717949,5.122481762065096,36,1,0.304671419338029,2.356068117387192
314239,31,A10,49.70645161290323,43.28387096774193,51.8258064516129,50.0,33.20967741935484,53.54838709677419,42.041935483870965,0.8378378378378378,4.826566489066489,4.755546978274251,4.778162578162578,33,1,-0.9532700898466064,1.7417598068207947
314346,22,A15,52.38181818181818,49.77272727272727,53.24090909090909,61.36363636363637,32.38636363636363,55.940909090909095,37.95454545454545,0.4782608695652174,5.369243096646942,5.162678987678987,4.77062937062937,26,1,-0.09430711941549279,2.6141963267753257
314348,82,A26,45.16463414634146,42.63170731707317,45.98780487804878,51.52439024390244,29.29268292682927,44.31585365853659,55.426829268292686,0.82,5.3598249124064345,4.7724171058410185,4.7608781918564524,92,1,-0.25612964848235664,1.1647560416258909
314856,43,A11,41.25116279069767,33.28139534883721,43.87441860465116,39.825581395348834,23.46511627906977,48.49767441860465,17.63953488372093,0.8113207547169812,5.650013082155939,5.448665620094191,5.70204081632653,49,2,2.2869280932902623,-0.27996098007948605
315605,20,A29,39.43,27.29,43.475,31.25,21.35,45.519999999999996,31.910000000000004,0.8333333333333334,5.400378787878788,5.3123210123210125,5.719972451790634,22,2,1.7449183895746772,-0.9108010834417779
315831,40,A11,44.235,36.7625,46.707499999999996,44.6875,24.875,49.6375,30.085,0.7843137254901961,5.212886904761905,5.013838661338662,5.13239898989899,40,1,0.27545609292912415,0.5378144828008791
315876,24,A11,44.583333333333336,44.19583333333333,44.69583333333333,45.3125,42.520833333333336,47.42083333333333,29.3125,0.9230769230769231,5.160143849206349,4.839615245865246,5.168560606060606,24,1,0.18631611702501702,1.1014157435281489
317636,26,A11,40.065384615384616,35.919230769230765,41.44230769230769,40.86538461538461,28.5,44.33076923076923,25.0,0.7647058823529411,4.844070512820513,4.402282333051564,4.7569930069930075,26,0,-1.7867301597958094,0.23039589434746005
318429,91,A29,40.61538461538461,29.9021978021978,44.16923076923077,34.47802197802198,23.03846153846154,46.67362637362638,29.946153846153845,0.9479166666666666,5.8450797872340425,5.768347964092644,5.839565871480765,94,2,3.4616583853954546,-0.7639868734409733
318876,30,A11,50.90333333333333,49.39333333333333,51.4,52.5,44.733333333333334,53.016666666666666,42.21666666666667,0.967741935483871,5.36279761904762,5.153992118992119,5.237575757575757,30,1,1.2478371524815555,2.0797372895830013
319057,34,A11,47.96470588235294,45.0,48.93529411764706,54.411764705882355,30.88235294117647,52.23823529411764,30.141176470588235,0.8947368421052632,5.35702380952381,5.005027829313543,5.418515769944341,35,1,1.0711921541203038,1.4400931883728094
319477,30,A11,35.93,33.70666666666667,36.656666666666666,42.5,20.516666666666666,39.67666666666666,19.5,0.9090909090909091,4.489593487320761,3.9267861767861767,4.55290786654423,33,0,-3.132360243080207,-0.3187446046910143
319984,41,A29,35.58780487804878,28.46829268292683,37.94146341463414,34.75609756097561,19.036585365853657,40.18048780487805,25.24390243902439,0.9534883720930233,4.8657454648526075,4.427292219975147,4.845620842572062,42,0,-1.3587099784288093,-0.9446480802257197
320064,52,A20,59.92884615384616,50.87307692307692,62.934615384615384,54.32692307692308,45.69230769230769,65.63846153846154,47.599999999999994,0.8125,5.205345911949685,4.834414641961812,4.432995044787497,53,1,-0.5121009894107331,3.4458759637805274
320087,31,A29,39.10322580645161,29.216129032258067,42.377419354838715,36.693548387096776,18.0,44.99354838709677,27.4741935483871,0.8157894736842105,5.65625,5.533521571021571,5.718574635241302,36,2,2.4190657191959426,-0.8378080358810354
320165,50,A29,40.444,30.78,43.652,39.5,17.7,46.42,27.998,0.6666666666666666,5.7563775510204085,5.651282051282052,5.768274582560297,49,2,2.5822075826914626,-0.5318683010244503
320325,67,A29,40.07910447761194,31.41492537313433,42.952238805970154,38.43283582089552,20.888059701492537,46.11044776119403,25.05223880597015,0.881578947368421,5.224689054726368,4.986085126994218,5.324242424242424,67,2,0.5808235690803079,-0.4066087095165029
320424,36,A29,39.71388888888889,26.602777777777778,44.07222222222222,28.819444444444443,23.27777777777778,46.49444444444444,30.327777777777776,0.9473684210526315,5.592824074074074,5.360668498168498,5.746212121212121,36,2,2.3489521734158383,-1.0264245518751287
320530,31,A15,34.39677419354839,30.032258064516128,35.832258064516125,37.096774193548384,19.43548387096774,37.96451612903226,23.70967741935484,0.7380952380952381,5.137754165026892,4.885338567156749,4.671242730333639,33,0,-0.8745432140689969,-0.8759449673432707
320717,77,A29,35.35454545454546,26.477922077922077,38.3051948051948,32.142857142857146,17.98051948051948,41.63246753246753,19.461038961038962,0.77,4.937933050884858,4.54247218644809,4.805224360646047,84,0,-1.4308892505082096,-1.0413545385005891
320834,26,A29,37.05384615384615,31.196153846153848,38.996153846153845,37.98076923076923,21.01923076923077,40.896153846153844,28.21153846153846,0.6190476190476191,4.652402210884354,4.534752747252747,4.909913954358399,28,0,-1.9940010971591662,-0.40602316614689804
321096,67,A29,45.39850746268657,36.582089552238806,48.31492537313433,42.91044776119403,27.08955223880597,50.507462686567166,35.88955223880597,0.6090909090909091,5.568459302325581,5.370094440443277,5.699624148461358,86,2,1.783160128309517,0.5354127657062238
321646,37,A29,36.11351351351352,28.76756756756757,38.548648648648644,38.513513513513516,14.14864864864865,40.964864864864865,24.81621621621622,0.7708333333333334,5.5377692743764175,5.1791848363276936,5.321909571909572,42,2,1.0814107068692462,-1.0276928380252124
321714,43,A29,40.34418604651162,31.609302325581396,43.23953488372093,37.2093023255814,23.209302325581394,44.91627906976744,33.72093023255814,0.671875,5.25,4.980967259690664,4.896372539989561,47,0,-0.2612141353852451,-0.16590793255642713
321976,30,A29,37.17666666666666,31.096666666666668,39.18666666666666,39.583333333333336,18.366666666666667,40.53666666666666,31.49,0.9090909090909091,5.035887096774194,4.653171201558298,4.933114555695201,31,0,-0.7044104039066922,-0.6102558343230808
338102,51,A22,37.94901960784314,36.60392156862745,38.372549019607845,38.23529411764706,34.15686274509804,42.07450980392157,17.41372549019608,0.6296296296296297,5.198808760683761,4.761867854367854,4.886106902356902,60,0,-0.8287047008302376,0.02503071282094685
342502,26,A29,34.646153846153844,25.75769230769231,37.59230769230769,33.17307692307692,14.634615384615385,39.073076923076925,29.173076923076923,0.6341463414634146,5.274920634920635,5.102442002442002,5.470479797979798,30,2,0.4932337776488394,-1.3423973796329862
343869,21,A22,47.938095238095244,44.97142857142857,48.92380952380953,51.19047619047619,35.642857142857146,53.46666666666666,23.166666666666668,0.525,5.229885057471264,4.717203486169003,5.186219336219336,29,1,-0.45827687425958236,1.71891658478986
343967,29,A10,38.310344827586206,41.8448275862069,37.12413793103448,48.706896551724135,31.551724137931036,38.96551724137931,26.555172413793105,0.6590909090909091,4.624534739454095,4.2458971136390495,3.8918540241120887,31,0,-3.6703976623141177,0.792961195042789
344367,109,A11,50.65137614678899,50.00550458715597,50.85137614678899,56.65137614678899,40.03669724770642,52.945871559633034,38.95871559633027,0.8582677165354331,5.206475029036005,4.941170121657927,4.629820563357149,123,1,-0.24906587864928312,2.3277582387126468
344656,36,A29,34.06111111111111,25.6,36.86388888888889,28.47222222222222,21.291666666666668,40.06666666666667,18.783333333333335,0.9,5.258428620928621,4.827895977895977,5.044041769041769,37,2,-0.02688920328997928,-1.4299561627985982
344658,48,A29,28.037499999999998,18.660416666666666,31.145833333333332,24.21875,10.322916666666666,34.09791666666667,14.375,0.8888888888888888,5.18609943977591,4.859208438620203,5.097994652406417,51,2,-0.153349198141948,-2.606179269784185
346023,23,A29,36.43478260869565,29.7,38.67391304347826,37.5,18.0,40.72608695652174,27.030434782608697,0.8214285714285714,5.3213333333333335,4.990326340326341,5.090464646464646,25,2,0.2708894030965133,-0.8523142398199098
347560,22,A11,38.65909090909091,40.559090909090905,38.0,42.61363636363637,37.47727272727273,40.695454545454545,22.654545454545453,0.8148148148148148,5.933666666666666,5.768923076923077,5.916363636363636,25,2,3.3712053810425613,-0.09392756092827081
347565,20,A29,43.565,34.285000000000004,46.644999999999996,39.375,26.65,48.95,33.675,0.8333333333333334,5.407738095238095,5.422082679225536,5.558874458874459,21,2,1.7827899957431428,0.09304955613713971
348488,51,A29,34.85294117647059,24.805882352941175,38.19019607843137,33.57843137254902,11.647058823529411,41.59019607843137,18.890196078431373,0.7083333333333334,4.812398018648019,4.4376075847229695,4.837490287490287,52,0,-1.847950425249096,-1.1759047110373977
